VideoID,UserID,UserName,VideoName,VideoDescription,FName,LName,TimeDateStamp
562,1940,UserNumber1940learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Amber,Randolph,10/27/2016
565,1940,UserNumber1940learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Amber,Randolph,10/27/2016
559,1940,UserNumber1940learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Amber,Randolph,10/27/2016
558,1940,UserNumber1940learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Amber,Randolph,10/27/2016
568,1940,UserNumber1940learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Amber,Randolph,10/27/2016
556,1940,UserNumber1940learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Amber,Randolph,10/27/2016
559,1940,UserNumber1940learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Amber,Randolph,10/27/2016
568,1940,UserNumber1940learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Amber,Randolph,10/27/2016
579,1014,UserNumber1014learning,Add people to your favorites and other groups,"Learn how to add users to the various groups of Skype for Business",Rhonda,Jackson,10/27/2016
576,1014,UserNumber1014learning,Share Your Screen or the Burn,"Share Your Screen versus burn the carpet",Rhonda,Jackson,10/27/2016
584,1014,UserNumber1014learning,Create new shared Excel files in OneDrive,"Learn about Excel Online and ease of sharing and use",Rhonda,Jackson,10/27/2016
591,1014,UserNumber1014learning,Retrieve Deleted files from OneDrive Recycle bin,"Learn how to restore a deleted file from OneDrive",Rhonda,Jackson,10/27/2016
582,370,UserNumber370learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Eugene,Andrews,10/28/2016
582,370,UserNumber370learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Eugene,Andrews,10/28/2016
582,370,UserNumber370learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Eugene,Andrews,10/28/2016
582,370,UserNumber370learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Eugene,Andrews,10/28/2016
582,370,UserNumber370learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Eugene,Andrews,10/28/2016
582,370,UserNumber370learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Eugene,Andrews,10/28/2016
582,370,UserNumber370learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Eugene,Andrews,10/28/2016
582,370,UserNumber370learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Eugene,Andrews,10/28/2016
582,370,UserNumber370learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Eugene,Andrews,10/28/2016
582,370,UserNumber370learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Eugene,Andrews,10/28/2016
582,370,UserNumber370learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Eugene,Andrews,10/28/2016
556,370,UserNumber370learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Eugene,Andrews,10/28/2016
556,370,UserNumber370learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Eugene,Andrews,10/28/2016
556,370,UserNumber370learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Eugene,Andrews,10/28/2016
556,370,UserNumber370learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Eugene,Andrews,10/28/2016
582,370,UserNumber370learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Eugene,Andrews,10/28/2016
582,370,UserNumber370learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Eugene,Andrews,10/28/2016
568,934,UserNumber934learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,David,Henderson,10/31/2016
582,934,UserNumber934learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",David,Henderson,10/31/2016
582,677,UserNumber677learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",James,Davis,11/1/2016
583,677,UserNumber677learning,Create new documents and folders in OneDrive,"Learn about creating documents via the browser and then using them with your familiar tools on the Desktop",James,Davis,11/1/2016
584,677,UserNumber677learning,Create new shared Excel files in OneDrive,"Learn about Excel Online and ease of sharing and use",James,Davis,11/1/2016
589,677,UserNumber677learning,Manage and Restore Versions in OneDrive,"Learn about versioning and how to restore versions using OneDrive",James,Davis,11/1/2016
586,677,UserNumber677learning,Move your files to OneDrive,"Learn about using OneDrive as your new ""server"" so you can access it via the browser anytime and anywhere",James,Davis,11/1/2016
591,677,UserNumber677learning,Retrieve Deleted files from OneDrive Recycle bin,"Learn how to restore a deleted file from OneDrive",James,Davis,11/1/2016
593,677,UserNumber677learning,Share your files in OneDrive various ways,"Learn the different ways to share files and folders",James,Davis,11/1/2016
568,677,UserNumber677learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,James,Davis,11/1/2016
579,677,UserNumber677learning,Add people to your favorites and other groups,"Learn how to add users to the various groups of Skype for Business",James,Davis,11/1/2016
576,677,UserNumber677learning,Share Your Screen or the Burn,"Share Your Screen versus burn the carpet",James,Davis,11/1/2016
566,677,UserNumber677learning,Whiteboard with Skype at your Desk with others,"Learn about the whiteboard features provided by Skype for Business",James,Davis,11/1/2016
567,677,UserNumber677learning,Work with People and Other Groups,Learn how to work with people and other groups you have set up in Skype,James,Davis,11/1/2016
595,677,UserNumber677learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",James,Davis,11/1/2016
599,677,UserNumber677learning,Using Group Notebook with OneNote Online,"Learn about OneNote Online and how your group can use it.",James,Davis,11/1/2016
598,677,UserNumber677learning,Work with a Shared Group Calendar,"Learn how to view the shared calendar and work with your group meetings and events",James,Davis,11/1/2016
583,677,UserNumber677learning,Create new documents and folders in OneDrive,"Learn about creating documents via the browser and then using them with your familiar tools on the Desktop",James,Davis,11/1/2016
556,677,UserNumber677learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,James,Davis,11/1/2016
564,677,UserNumber677learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",James,Davis,11/1/2016
598,882,UserNumber882learning,Work with a Shared Group Calendar,"Learn how to view the shared calendar and work with your group meetings and events",Kearstyn,Haley,11/7/2016
595,882,UserNumber882learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Kearstyn,Haley,11/7/2016
595,882,UserNumber882learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Kearstyn,Haley,11/7/2016
568,1491,UserNumber1491learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Ibrahim,Romine,11/8/2016
556,1491,UserNumber1491learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Ibrahim,Romine,11/9/2016
556,677,UserNumber677learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,James,Davis,11/9/2016
556,677,UserNumber677learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,James,Davis,11/9/2016
582,677,UserNumber677learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",James,Davis,11/9/2016
556,783,UserNumber783learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Jared,Flood,11/10/2016
582,326,UserNumber326learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Craig,Hunt,11/10/2016
556,677,UserNumber677learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,James,Davis,11/14/2016
556,326,UserNumber326learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Craig,Hunt,11/17/2016
564,326,UserNumber326learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Craig,Hunt,11/17/2016
568,326,UserNumber326learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Craig,Hunt,11/17/2016
556,1786,UserNumber1786learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sunja,Williams,11/21/2016
582,1491,UserNumber1491learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Ibrahim,Romine,11/23/2016
589,1166,UserNumber1166learning,Manage and Restore Versions in OneDrive,"Learn about versioning and how to restore versions using OneDrive",Kristen,Lopez,12/2/2016
565,1166,UserNumber1166learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Kristen,Lopez,12/2/2016
589,1166,UserNumber1166learning,Manage and Restore Versions in OneDrive,"Learn about versioning and how to restore versions using OneDrive",Kristen,Lopez,12/2/2016
559,677,UserNumber677learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",James,Davis,12/7/2016
556,677,UserNumber677learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,James,Davis,12/20/2016
564,677,UserNumber677learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",James,Davis,12/20/2016
564,677,UserNumber677learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",James,Davis,12/20/2016
582,677,UserNumber677learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",James,Davis,12/20/2016
582,677,UserNumber677learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",James,Davis,12/20/2016
556,677,UserNumber677learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,James,Davis,12/22/2016
556,677,UserNumber677learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,James,Davis,12/22/2016
556,650,UserNumber650learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Curtis,Crossfield,1/23/2017
556,677,UserNumber677learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,James,Davis,2/6/2017
556,740,UserNumber740learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Dee,Elsenbeck,2/7/2017
564,677,UserNumber677learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",James,Davis,2/13/2017
595,326,UserNumber326learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Craig,Hunt,2/16/2017
568,326,UserNumber326learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Craig,Hunt,2/16/2017
564,677,UserNumber677learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",James,Davis,2/21/2017
564,677,UserNumber677learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",James,Davis,2/21/2017
556,677,UserNumber677learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,James,Davis,2/21/2017
564,677,UserNumber677learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",James,Davis,2/21/2017
562,677,UserNumber677learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",James,Davis,2/21/2017
565,677,UserNumber677learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,James,Davis,2/21/2017
556,542,UserNumber542learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Lewis,Calloway,2/21/2017
556,2174,UserNumber2174learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Christine,Spell,2/23/2017
556,2168,UserNumber2168learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Kay,Mullen,2/24/2017
586,2182,UserNumber2182learning,Move your files to OneDrive,"Learn about using OneDrive as your new ""server"" so you can access it via the browser anytime and anywhere",Millie,Dewey,2/24/2017
556,2182,UserNumber2182learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Millie,Dewey,2/24/2017
582,2182,UserNumber2182learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Millie,Dewey,2/24/2017
556,902,UserNumber902learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,David,Harlin,3/1/2017
556,902,UserNumber902learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,David,Harlin,3/1/2017
595,902,UserNumber902learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",David,Harlin,3/1/2017
556,902,UserNumber902learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,David,Harlin,3/1/2017
595,902,UserNumber902learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",David,Harlin,3/1/2017
556,2176,UserNumber2176learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Rebecca,Sohl-Smith,3/1/2017
569,2176,UserNumber2176learning,Using Sweep and Other Rules in the Browser,Learn how to use the sweep feature and rules in the browser,Rebecca,Sohl-Smith,3/1/2017
556,2181,UserNumber2181learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Lenny,Lemley,3/1/2017
582,2176,UserNumber2176learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Rebecca,Sohl-Smith,3/1/2017
568,2176,UserNumber2176learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Rebecca,Sohl-Smith,3/1/2017
595,2176,UserNumber2176learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Rebecca,Sohl-Smith,3/1/2017
556,2172,UserNumber2172learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Zada,Cox,3/1/2017
556,2172,UserNumber2172learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Zada,Cox,3/1/2017
582,2172,UserNumber2172learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Zada,Cox,3/1/2017
556,2174,UserNumber2174learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Christine,Spell,3/2/2017
565,2174,UserNumber2174learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Christine,Spell,3/2/2017
582,2174,UserNumber2174learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Christine,Spell,3/2/2017
556,2177,UserNumber2177learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Danny,Maloy,3/2/2017
556,1786,UserNumber1786learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sunja,Williams,3/2/2017
582,2177,UserNumber2177learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Danny,Maloy,3/2/2017
556,1786,UserNumber1786learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sunja,Williams,3/2/2017
556,1786,UserNumber1786learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sunja,Williams,3/2/2017
556,1786,UserNumber1786learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sunja,Williams,3/2/2017
556,1786,UserNumber1786learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sunja,Williams,3/2/2017
556,1786,UserNumber1786learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sunja,Williams,3/2/2017
556,2182,UserNumber2182learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Millie,Dewey,3/3/2017
586,2181,UserNumber2181learning,Move your files to OneDrive,"Learn about using OneDrive as your new ""server"" so you can access it via the browser anytime and anywhere",Lenny,Lemley,3/3/2017
556,2175,UserNumber2175learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,James,Southwick,3/3/2017
562,326,UserNumber326learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Craig,Hunt,3/9/2017
562,326,UserNumber326learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Craig,Hunt,3/9/2017
566,326,UserNumber326learning,Whiteboard with Skype at your Desk with others,"Learn about the whiteboard features provided by Skype for Business",Craig,Hunt,3/9/2017
566,326,UserNumber326learning,Whiteboard with Skype at your Desk with others,"Learn about the whiteboard features provided by Skype for Business",Craig,Hunt,3/9/2017
556,740,UserNumber740learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Dee,Elsenbeck,3/13/2017
595,740,UserNumber740learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Dee,Elsenbeck,3/13/2017
595,740,UserNumber740learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Dee,Elsenbeck,3/13/2017
599,740,UserNumber740learning,Using Group Notebook with OneNote Online,"Learn about OneNote Online and how your group can use it.",Dee,Elsenbeck,3/13/2017
598,740,UserNumber740learning,Work with a Shared Group Calendar,"Learn how to view the shared calendar and work with your group meetings and events",Dee,Elsenbeck,3/13/2017
556,542,UserNumber542learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Lewis,Calloway,3/21/2017
568,542,UserNumber542learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,Lewis,Calloway,3/21/2017
579,542,UserNumber542learning,Add people to your favorites and other groups,"Learn how to add users to the various groups of Skype for Business",Lewis,Calloway,3/21/2017
582,542,UserNumber542learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Lewis,Calloway,3/21/2017
595,542,UserNumber542learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Lewis,Calloway,3/21/2017
556,2211,UserNumber2211learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Carter,Howard,4/6/2017
556,2211,UserNumber2211learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Carter,Howard,4/6/2017
582,2211,UserNumber2211learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Carter,Howard,4/6/2017
556,2186,UserNumber2186learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Justin,Yardley,4/6/2017
595,2211,UserNumber2211learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Carter,Howard,4/6/2017
582,2186,UserNumber2186learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Justin,Yardley,4/6/2017
556,2214,UserNumber2214learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,John,Hagar,4/10/2017
556,2214,UserNumber2214learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,John,Hagar,4/10/2017
556,2188,UserNumber2188learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sadiki,Antwine,4/10/2017
564,2214,UserNumber2214learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",John,Hagar,4/10/2017
558,2214,UserNumber2214learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",John,Hagar,4/10/2017
582,2214,UserNumber2214learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",John,Hagar,4/10/2017
556,2215,UserNumber2215learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Cecil,North,4/11/2017
556,2187,UserNumber2187learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Brittany,McGarry,4/13/2017
582,2187,UserNumber2187learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Brittany,McGarry,4/14/2017
595,2187,UserNumber2187learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Brittany,McGarry,4/14/2017
556,2187,UserNumber2187learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Brittany,McGarry,4/14/2017
582,2187,UserNumber2187learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Brittany,McGarry,4/14/2017
556,2186,UserNumber2186learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Justin,Yardley,4/18/2017
556,2205,UserNumber2205learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Shawn,Taylor,4/18/2017
556,2203,UserNumber2203learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Melody,Williams,4/18/2017
564,2203,UserNumber2203learning,Create New Calendar Appointments and Meetings,"Learn about new calendar appointments, how to add people to meetings and the scheduling assistant",Melody,Williams,4/18/2017
562,2203,UserNumber2203learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Melody,Williams,4/18/2017
565,2203,UserNumber2203learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Melody,Williams,4/18/2017
582,2203,UserNumber2203learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Melody,Williams,4/18/2017
582,2186,UserNumber2186learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Justin,Yardley,4/18/2017
582,2203,UserNumber2203learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Melody,Williams,4/18/2017
595,2203,UserNumber2203learning,A first look at getting started with Outlook Groups,"This is the full course for you to learn about the new feature of Outlook Groups - imagine distribution groups on steroids",Melody,Williams,4/18/2017
556,2212,UserNumber2212learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Stephen,Neal,4/18/2017
556,2187,UserNumber2187learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Brittany,McGarry,4/19/2017
558,2187,UserNumber2187learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Brittany,McGarry,4/19/2017
582,2187,UserNumber2187learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Brittany,McGarry,4/19/2017
582,2214,UserNumber2214learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",John,Hagar,4/19/2017
568,2214,UserNumber2214learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,John,Hagar,4/19/2017
556,2198,UserNumber2198learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,ODAFF,Mata,4/20/2017
568,2214,UserNumber2214learning,A first look at getting Started with Skype For Business,This is the full course for you to learn about the basics of Skype for Business and to start with messaging,John,Hagar,4/20/2017
567,2214,UserNumber2214learning,Work with People and Other Groups,Learn how to work with people and other groups you have set up in Skype,John,Hagar,4/20/2017
567,2214,UserNumber2214learning,Work with People and Other Groups,Learn how to work with people and other groups you have set up in Skype,John,Hagar,4/20/2017
556,542,UserNumber542learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Lewis,Calloway,5/4/2017
556,542,UserNumber542learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Lewis,Calloway,5/4/2017
559,542,UserNumber542learning,Learn how to use Settings,"Learn how to setup your signature, turn on automatic replies and change your theme",Lewis,Calloway,5/4/2017
582,542,UserNumber542learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Lewis,Calloway,5/4/2017
556,5999,UserNumber5999learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Leon,Taylor,5/8/2017
556,6009,UserNumber6009learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Susanna,Smith,5/8/2017
556,6260,UserNumber6260learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,J,Evans,5/8/2017
582,5999,UserNumber5999learning,A first look at getting started with OneDrive for Business,"This is the full course for you to learn about OneDrive for business and how to get started",Leon,Taylor,5/8/2017
562,5738,UserNumber5738learning,"Drag, Drop and other mail management","Learn about drag and drop in the browser, and how to use built in options for working with mail",Guillermo,Daniels,5/8/2017
565,5738,UserNumber5738learning,Embedded Email Feature,Learn about the embedded email and the pop out function for drafts,Guillermo,Daniels,5/8/2017
558,5738,UserNumber5738learning,Navigate Outlook Web Access,"Learn how to navigate Outlook web access to use your email via the browser",Guillermo,Daniels,5/8/2017
556,6262,UserNumber6262learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Jennifer,Sharp,5/8/2017
556,6262,UserNumber6262learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Jennifer,Sharp,5/8/2017
556,6263,UserNumber6263learning,A first look at Getting Started with Office 365,This is the full course. Learn how to login and get started with your Mail and Calendar Apps in Office365,Sheila,Thompson,5/8/2017
